[E 260106 09:38:52 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'APOLLOHOSP', 'exchange': 'NSE', 'symboltoken': '157', 'interval': 'ONE_MINUTE', 'fromdate': '2025-12-27 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:46:55 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'INDHOTEL', 'exchange': 'NSE', 'symboltoken': '1512', 'interval': 'ONE_MINUTE', 'fromdate': '2025-12-27 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:46:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'Nifty 50', 'exchange': 'NSE', 'symboltoken': '99926000', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:46:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'INDHOTEL', 'exchange': 'NSE', 'symboltoken': '1512', 'interval': 'ONE_MINUTE', 'fromdate': '2025-12-27 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:46:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'Nifty 50', 'exchange': 'NSE', 'symboltoken': '99926000', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:47:47 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'RELIANCE', 'exchange': 'NSE', 'symboltoken': '2885', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:47:50 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'RELIANCE', 'exchange': 'NSE', 'symboltoken': '2885', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:47:53 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'RELIANCE', 'exchange': 'NSE', 'symboltoken': '2885', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:47:55 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'RELIANCE', 'exchange': 'NSE', 'symboltoken': '2885', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:47:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'RELIANCE', 'exchange': 'NSE', 'symboltoken': '2885', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:48:50 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'TRENT', 'exchange': 'NSE', 'symboltoken': '1964', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:48:53 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'TRENT', 'exchange': 'NSE', 'symboltoken': '1964', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:48:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'TRENT', 'exchange': 'NSE', 'symboltoken': '1964', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:48:59 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'TRENT', 'exchange': 'NSE', 'symboltoken': '1964', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:49:51 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'VMM', 'exchange': 'NSE', 'symboltoken': '27969', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:49:54 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'VMM', 'exchange': 'NSE', 'symboltoken': '27969', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:49:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'VMM', 'exchange': 'NSE', 'symboltoken': '27969', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:49:59 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'VMM', 'exchange': 'NSE', 'symboltoken': '27969', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:50:37 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'HINDALCO', 'exchange': 'NSE', 'symboltoken': '1363', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:50:40 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'HINDALCO', 'exchange': 'NSE', 'symboltoken': '1363', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:50:42 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'HINDALCO', 'exchange': 'NSE', 'symboltoken': '1363', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:50:45 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'HINDALCO', 'exchange': 'NSE', 'symboltoken': '1363', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
[E 260106 10:50:48 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData. Error: Something Went Wrong, Please Try After Sometime. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/historical/v1/getCandleData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a0:29:42:ea:57:d0', 'Accept': 'application/json', 'X-PrivateKey': 'yAlpBjl4', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'stock': 'HINDALCO', 'exchange': 'NSE', 'symboltoken': '1363', 'interval': 'ONE_MINUTE', 'fromdate': '2026-01-06 00:00', 'todate': '2026-01-06 23:59'}, Response: {'message': 'Something Went Wrong, Please Try After Sometime', 'errorcode': 'AB1004', 'status': False, 'data': None}
